insider,vector,date,user,source,action
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,838,306
1,2,-9223372036855,518,838,382
1,2,1282879692000,518,561,306
1,2,1282879923000,518,561,382
1,2,1282888165000,518,466,306
1,2,1282888214000,518,466,382
1,2,1282897502000,518,473,306
1,2,1282900901000,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,65,306
1,2,-9223372036855,518,65,382
1,2,-9223372036855,518,835,306
1,2,-9223372036855,518,835,382
1,1,-9223372036855,518,473,459
1,2,1283225497000,518,200,306
1,2,1283225500000,518,200,382
1,2,1283232530000,518,612,306
1,2,1283232775000,518,612,382
1,2,1283249544000,518,805,306
1,2,1283249551000,518,805,382
1,2,1283250399000,518,473,306
1,2,1283252090000,518,473,382
1,2,1283253732000,518,473,306
1,2,1283255751000,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,828,306
1,2,-9223372036855,518,828,382
1,2,-9223372036855,518,296,306
1,2,-9223372036855,518,296,382
1,2,1283306847000,518,755,306
1,2,1283307060000,518,755,382
1,2,1283324812000,518,181,306
1,2,1283324875000,518,181,382
1,2,1283330378000,518,163,306
1,2,1283330571000,518,163,382
1,2,1283340641000,518,473,306
1,2,1283340879000,518,473,382
1,2,1283340975000,518,473,306
1,2,1283341045000,518,473,382
1,2,1283341071000,518,473,306
1,2,1283341231000,518,473,382
1,2,1283341834000,518,473,306
1,2,1283341851000,518,473,382
1,2,1283299257000,518,473,306
1,2,1283299335000,518,473,382
1,2,1283301287000,518,473,306
1,2,1283301463000,518,473,382
1,2,1283301517000,518,473,306
1,2,1283301933000,518,473,382
1,2,1283302153000,518,473,306
1,2,1283302616000,518,473,382
1,2,-9223372036855,518,415,306
1,2,-9223372036855,518,415,382
1,2,1283482694000,518,17,306
1,2,1283482710000,518,17,382
1,2,1283485418000,518,206,306
1,2,1283485519000,518,206,382
1,2,1283500798000,518,473,306
1,2,1283502667000,518,473,382
1,2,1283507797000,518,473,306
1,2,1283508010000,518,473,382
1,2,1283512972000,518,473,306
1,2,1283515102000,518,473,382
1,2,1283472167000,518,473,306
1,2,1283472284000,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,667,306
1,2,-9223372036855,518,667,382
1,2,-9223372036855,518,117,306
1,2,-9223372036855,518,117,382
1,2,-9223372036855,518,55,306
1,2,-9223372036855,518,55,382
1,2,1283852107000,518,473,306
1,2,1283859195000,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,93,306
1,2,-9223372036855,518,93,382
1,2,-9223372036855,518,137,306
1,2,-9223372036855,518,632,306
1,2,-9223372036855,518,632,382
1,2,-9223372036855,518,137,382
1,2,-9223372036855,518,411,306
1,2,-9223372036855,518,411,382
1,2,-9223372036855,518,785,306
1,2,-9223372036855,518,785,382
1,2,-9223372036855,518,841,306
1,2,-9223372036855,518,841,382
1,2,-9223372036855,518,18,306
1,2,-9223372036855,518,18,382
1,2,1283995449000,518,719,306
1,2,1283995468000,518,719,382
1,2,1284006270000,518,332,306
1,2,1284006728000,518,332,382
1,2,1284021041000,518,473,306
1,2,1284026122000,518,473,382
1,2,1284026974000,518,473,306
1,2,1284030985000,518,473,382
1,2,-9223372036855,518,518,306
1,2,-9223372036855,518,518,382
1,2,1284086265000,518,223,306
1,2,1284086285000,518,223,382
1,2,1284112437000,518,473,306
1,2,1284113299000,518,473,382
1,2,-9223372036855,518,473,306
1,2,-9223372036855,518,473,382
1,2,-9223372036855,518,773,306
1,2,-9223372036855,518,773,382
1,2,-9223372036855,518,550,306
1,2,-9223372036855,518,550,382
1,2,-9223372036855,518,372,306
1,2,-9223372036855,518,372,382
1,0,-9223372036855,555,390,1740
1,0,1297150894000,555,390,1705
1,0,1297151914000,555,390,1690
1,0,1297154089000,555,390,1705
1,0,1297157368000,555,390,1705
1,0,1297162415000,555,390,1493
1,0,-9223372036855,555,390,1755
1,0,-9223372036855,555,390,1740
1,0,-9223372036855,555,390,1705
1,0,-9223372036855,555,390,1690
1,0,1297245001000,555,390,1493
1,0,1297247284000,555,390,1977
1,0,-9223372036855,555,390,2038
1,0,1297326232000,555,390,1690
1,0,1297414403000,555,390,1740
1,0,1297418530000,555,390,1977
1,1,1297420217000,555,390,1006
1,0,1297423999000,555,390,2038
1,0,1297424322000,555,390,1455
1,0,1297383133000,555,390,1493
1,0,1297383833000,555,390,1896
1,0,-9223372036855,555,390,1455
1,0,-9223372036855,555,390,1740
1,0,-9223372036855,555,390,2217
1,0,1297667962000,555,390,1896
1,0,1297670079000,555,390,1563
1,0,1297677731000,555,390,1690
1,0,1297678961000,555,390,2038
1,0,1297683504000,555,390,1977
1,0,1297643240000,555,390,1794
1,0,-9223372036855,555,390,1705
1,0,-9223372036855,555,390,1756
1,0,-9223372036855,555,390,1848
1,0,1297757078000,555,390,1781
1,0,1297760169000,555,390,1402
1,0,1297762046000,555,390,1690
1,0,1297765266000,555,390,1977
1,0,1297768398000,555,390,2038
1,0,1297769544000,555,390,1455
1,0,-9223372036855,555,390,1455
1,1,1297848061000,555,390,1006
1,0,1297854169000,555,390,1794
1,0,-9223372036855,555,390,1756
1,0,-9223372036855,555,390,1896
1,0,1297931435000,555,390,2217
1,0,1297935049000,555,390,1493
1,0,1297941863000,555,390,1705
1,0,-9223372036855,555,390,1740
1,0,-9223372036855,555,390,1563
1,0,-9223372036855,555,390,2038
1,0,-9223372036855,555,390,1794
1,0,1298014474000,555,390,1756
1,0,1298018969000,555,390,1402
1,0,1298028142000,555,390,1563
1,0,1297987904000,555,390,1690
1,0,1297989675000,555,390,1781
1,0,-9223372036855,555,390,1690
1,0,-9223372036855,555,390,2038
1,0,-9223372036855,555,390,1402
1,0,1298274426000,555,390,1705
1,0,1298274624000,555,390,1781
1,0,-9223372036855,555,390,1402
1,0,1298360812000,555,390,1977
1,0,1298361896000,555,390,1455
1,0,1298370641000,555,390,1455
1,1,1298332999000,555,390,1006
1,0,1298333059000,555,390,1690
1,0,1298333981000,555,390,1756
1,1,1298336142000,555,390,1006
1,0,-9223372036855,555,390,1848
1,0,-9223372036855,555,390,1705
1,0,1298456975000,555,390,1455
1,0,-9223372036855,555,390,2038
1,0,1298548196000,555,390,1455
1,0,1298507945000,555,390,1755
1,0,-9223372036855,555,390,1493
1,0,-9223372036855,555,390,1781
1,0,-9223372036855,555,390,1848
1,0,-9223372036855,555,390,2217
1,0,-9223372036855,555,390,1794
1,0,-9223372036855,555,390,1848
1,0,-9223372036855,555,390,1563
1,0,1298618908000,555,390,1705
1,0,1298629505000,555,390,1563
1,0,-9223372036855,555,390,1896
1,0,-9223372036855,555,390,2217
1,1,-9223372036855,555,390,1006
1,0,1298879422000,555,390,2217
1,1,1298885093000,555,390,1006
1,0,1298886394000,555,390,1755
1,0,1298892424000,555,390,1455
1,0,1298894237000,555,390,1493
1,0,-9223372036855,555,390,2038
1,0,-9223372036855,555,390,1563
1,0,-9223372036855,555,390,1755
1,0,-9223372036855,555,390,1781
1,0,-9223372036855,555,390,1977
1,0,1298970049000,555,390,1794
1,0,1298971162000,555,390,1740
1,0,1298975983000,555,390,1781
1,0,1298976254000,555,390,1896
1,0,-9223372036855,555,390,1848
1,0,-9223372036855,555,390,1848
1,0,-9223372036855,555,390,1896
1,0,1299050831000,555,390,1493
1,0,1299057069000,555,390,1896
1,0,1299058805000,555,390,1755
1,0,1299061035000,555,390,2038
1,0,1299141970000,555,390,1755
1,0,1299142373000,555,390,1896
1,0,1299145832000,555,390,1493
1,0,1299153103000,555,390,2217
1,0,1299153178000,555,390,1455
1,0,1299112494000,555,390,1493
1,1,-9223372036855,555,390,1006
1,0,-9223372036855,555,390,1896
1,0,-9223372036855,555,390,1493
1,0,-9223372036855,555,390,1455
1,0,-9223372036855,555,390,1690
1,0,1299230474000,555,390,1740
1,0,1299234615000,555,390,1402
1,0,1299197038000,555,390,1781
1,0,-9223372036855,555,390,1455
1,0,-9223372036855,555,390,1896
1,0,-9223372036855,555,390,1563
1,0,-9223372036855,555,390,1781
1,0,1299487327000,555,390,1402
1,0,1299492572000,555,390,1781
1,0,1299495565000,555,390,1756
1,0,1299459372000,555,390,1493
1,1,1299459435000,555,390,1006
1,0,-9223372036855,555,390,1756
1,0,-9223372036855,555,390,1740
1,0,-9223372036855,555,390,1563
1,0,-9223372036855,555,390,1848
1,1,-9223372036855,555,390,1006
1,0,1299580502000,555,390,1690
1,0,1299584274000,555,390,1781
1,0,-9223372036855,555,390,1705
1,2,1300263285000,555,390,306
1,2,1300263307000,555,390,382
1,2,1300263761000,555,390,306
1,2,1300265034000,555,390,382
1,2,1300265254000,555,390,306
1,2,1300265381000,555,390,382
1,2,1300266220000,555,390,306
1,2,1300268362000,555,390,382
1,2,1300273979000,555,390,306
1,2,1300274310000,555,390,382
1,2,1300274455000,555,390,306
1,2,1300274889000,555,390,382
1,1,-9223372036855,555,390,473
1,2,1300780240000,555,390,306
1,2,1300780944000,555,390,382
1,2,1300787655000,555,390,306
1,2,1300787713000,555,390,382
1,2,1300794634000,555,390,306
1,2,1300753460000,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,1300865911000,555,390,306
1,2,1300866840000,555,390,382
1,2,1300877124000,555,390,306
1,2,1300878597000,555,390,382
1,2,1300880106000,555,390,306
1,2,1300881452000,555,390,382
1,2,1300840644000,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,1301037090000,555,390,306
1,2,1301039585000,555,390,382
1,2,1301050787000,555,390,306
1,2,1301051862000,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,1301650366000,555,390,306
1,2,1301651753000,555,390,382
1,2,1301653706000,555,390,306
1,2,1301654907000,555,390,382
1,2,1301658806000,555,390,306
1,2,1301616605000,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,2,-9223372036855,555,390,306
1,2,-9223372036855,555,390,382
1,0,1276507531000,579,457,1756
1,0,1276509787000,579,457,1402
1,0,-9223372036855,579,457,1848
1,0,-9223372036855,579,457,1977
1,0,-9223372036855,579,457,1756
1,0,1276593553000,579,457,1705
1,0,1276560574000,579,457,1896
1,0,1276563059000,579,457,1563
1,0,-9223372036855,579,457,1848
1,0,-9223372036855,579,457,2038
1,0,-9223372036855,579,457,1794
1,0,-9223372036855,579,457,1794
1,0,-9223372036855,579,457,1705
1,0,1276683727000,579,457,1781
1,0,-9223372036855,579,457,1756
1,0,1276768230000,579,457,2038
1,0,1276775472000,579,457,1794
1,0,1276855548000,579,457,1455
1,0,-9223372036855,579,457,2038
1,1,1277118865000,579,457,1031
1,0,1277119343000,579,457,1493
1,1,1277119432000,579,457,1031
1,1,1277119536000,579,457,1031
1,0,-9223372036855,579,457,1781
1,0,-9223372036855,579,457,1455
1,0,-9223372036855,579,457,1705
1,0,-9223372036855,579,457,1705
1,0,1277165782000,579,457,1740
1,0,-9223372036855,579,457,1690
1,0,-9223372036855,579,457,2217
1,0,-9223372036855,579,457,1756
1,0,-9223372036855,579,457,1563
1,0,-9223372036855,579,457,1705
1,0,-9223372036855,579,457,1563
1,0,-9223372036855,579,457,1740
1,0,-9223372036855,579,457,2038
1,0,1277370436000,579,457,1977
1,1,1277372426000,579,457,1031
1,0,1277339550000,579,457,1755
1,0,1277340308000,579,457,1977
1,0,1277341084000,579,457,1848
1,0,-9223372036855,579,457,1705
1,0,-9223372036855,579,457,1794
1,0,-9223372036855,579,457,1977
1,0,-9223372036855,579,457,1794
1,1,-9223372036855,579,457,1031
1,0,-9223372036855,579,457,1781
1,0,1277457576000,579,457,1755
1,0,1277464314000,579,457,1781
1,0,1277427208000,579,457,1977
1,0,-9223372036855,579,457,2038
1,0,-9223372036855,579,457,1794
1,0,1277716298000,579,457,1455
1,0,1277722437000,579,457,1455
1,0,1277722600000,579,457,1781
1,0,1277685126000,579,457,1977
1,0,1277685272000,579,457,1781
1,0,-9223372036855,579,457,1690
1,0,-9223372036855,579,457,1493
1,0,-9223372036855,579,457,1781
1,0,-9223372036855,579,457,1977
1,0,1277806750000,579,457,1493
1,0,1277808562000,579,457,1493
1,1,1277810321000,579,457,1031
1,0,-9223372036855,579,457,1977
1,0,1277890536000,579,457,1755
1,1,1277897962000,579,457,1031
1,0,1277856224000,579,457,1402
1,0,1277856364000,579,457,1493
1,0,1277858786000,579,457,1705
1,0,1277858982000,579,457,1896
1,0,1277859518000,579,457,1455
1,0,-9223372036855,579,457,1756
1,0,-9223372036855,579,457,1781
1,0,-9223372036855,579,457,1493
1,0,-9223372036855,579,457,1896
1,1,-9223372036855,579,457,1031
1,0,1277977430000,579,457,1781
1,0,1277978258000,579,457,1740
1,0,1277978309000,579,457,1756
1,0,1277979381000,579,457,1740
1,0,-9223372036855,579,457,2217
1,0,-9223372036855,579,457,2038
1,0,-9223372036855,579,457,1402
1,0,-9223372036855,579,457,1781
1,0,1278061126000,579,457,1848
1,0,1278064996000,579,457,1896
1,0,1278070482000,579,457,1896
1,0,1278071625000,579,457,2217
1,0,-9223372036855,579,457,1755
1,0,-9223372036855,579,457,1794
1,0,-9223372036855,579,457,1493
1,0,-9223372036855,579,457,1402
1,0,-9223372036855,579,457,1896
1,1,1278409154000,579,457,1031
1,0,1278410082000,579,457,1493
1,1,1278416674000,579,457,1031
1,0,-9223372036855,579,457,1896
1,0,-9223372036855,579,457,1756
1,1,-9223372036855,579,457,1031
1,0,1278501462000,579,457,1781
1,0,1278501760000,579,457,1848
1,0,1278461949000,579,457,1756
1,0,-9223372036855,579,457,1455
1,0,-9223372036855,579,457,1690
1,0,1278580196000,579,457,1756
1,0,1278580367000,579,457,1705
1,0,-9223372036855,579,457,1455
1,0,1278667402000,579,457,1848
1,0,1278671960000,579,457,2038
1,0,1278674314000,579,457,1690
1,0,-9223372036855,579,457,1794
1,0,-9223372036855,579,457,1705
1,0,-9223372036855,579,457,1755
1,0,-9223372036855,579,457,1455
1,0,-9223372036855,579,457,1848
1,0,1278934380000,579,457,1690
1,0,-9223372036855,579,457,1977
1,0,-9223372036855,579,457,1977
1,0,1279021958000,579,457,1493
1,0,-9223372036855,579,457,1896
1,0,-9223372036855,579,457,1781
1,0,-9223372036855,579,457,1705
1,0,-9223372036855,579,457,1493
1,1,-9223372036855,579,457,1031
1,0,-9223372036855,579,457,1402
1,2,1279539264000,579,457,306
1,2,1279540218000,579,457,382
1,2,1279498550000,579,457,306
1,2,1279499790000,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,1279796959000,579,457,306
1,2,1279797577000,579,457,382
1,2,1279799196000,579,457,306
1,2,1279799457000,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,1280135710000,579,457,306
1,2,1280141220000,579,457,382
1,2,1280141740000,579,457,306
1,2,1280142252000,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,1,-9223372036855,579,457,1172
1,2,1280399632000,579,457,306
1,2,1280399858000,579,457,382
1,2,1280400236000,579,457,306
1,2,1280400591000,579,457,382
1,2,1280364391000,579,457,306
1,2,1280364808000,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,1280830868000,579,457,306
1,2,1280831822000,579,457,382
1,2,1280835358000,579,457,306
1,2,1280836537000,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,2,-9223372036855,579,457,306
1,2,-9223372036855,579,457,382
1,0,1280746018000,582,409,1794
1,0,-9223372036855,582,409,1755
1,0,-9223372036855,582,409,1755
1,0,-9223372036855,582,409,1755
1,0,1280880117000,582,409,1756
1,0,1280881986000,582,409,1977
1,0,1280882789000,582,409,1756
1,0,1280882933000,582,409,1740
1,0,-9223372036855,582,409,1848
1,0,1281001035000,582,409,1563
1,0,1281001818000,582,409,1794
1,0,1280968408000,582,409,2038
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,1493
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,1493
1,0,1281093935000,582,409,2217
1,0,1281095937000,582,409,1896
1,0,1281054037000,582,409,1690
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,1740
1,0,-9223372036855,582,409,1455
1,0,1281345190000,582,409,1977
1,1,-9223372036855,582,409,628
1,1,-9223372036855,582,409,628
1,0,-9223372036855,582,409,1781
1,0,-9223372036855,582,409,1740
1,0,-9223372036855,582,409,1896
1,0,-9223372036855,582,409,1794
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,1493
1,0,-9223372036855,582,409,1781
1,0,1281435542000,582,409,1455
1,0,-9223372036855,582,409,1781
1,0,-9223372036855,582,409,1690
1,0,-9223372036855,582,409,1455
1,0,-9223372036855,582,409,1756
1,0,-9223372036855,582,409,1781
1,0,-9223372036855,582,409,1402
1,0,1281523934000,582,409,1848
1,0,1281525808000,582,409,1705
1,0,1281526622000,582,409,1896
1,0,1281526720000,582,409,2217
1,0,1281526851000,582,409,1756
1,0,-9223372036855,582,409,1740
1,0,-9223372036855,582,409,1977
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,1690
1,0,-9223372036855,582,409,1794
1,0,1281609054000,582,409,1563
1,0,1281611350000,582,409,2038
1,0,1281613374000,582,409,1690
1,0,-9223372036855,582,409,1977
1,0,-9223372036855,582,409,1794
1,1,-9223372036855,582,409,628
1,0,1281692761000,582,409,1690
1,0,1281698486000,582,409,1755
1,0,1281698529000,582,409,1794
1,0,1281954254000,582,409,1794
1,0,1281917852000,582,409,1756
1,0,-9223372036855,582,409,1781
1,0,1282042677000,582,409,2217
1,1,1282046214000,582,409,628
1,1,-9223372036855,582,409,628
1,1,-9223372036855,582,409,628
1,0,1282129244000,582,409,1794
1,0,1282130965000,582,409,1794
1,0,1282132563000,582,409,2038
1,0,-9223372036855,582,409,1690
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,1848
1,0,-9223372036855,582,409,1756
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,1756
1,1,-9223372036855,582,409,628
1,1,-9223372036855,582,409,628
1,0,1282211062000,582,409,2217
1,0,1282218094000,582,409,1848
1,0,1282218287000,582,409,1755
1,0,1282177131000,582,409,1690
1,0,1282178650000,582,409,1402
1,0,-9223372036855,582,409,1755
1,0,1282263072000,582,409,1740
1,0,1282265381000,582,409,1794
1,0,-9223372036855,582,409,1690
1,0,-9223372036855,582,409,1690
1,0,-9223372036855,582,409,1794
1,0,-9223372036855,582,409,1563
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,1455
1,0,-9223372036855,582,409,1781
1,0,-9223372036855,582,409,1402
1,0,-9223372036855,582,409,1402
1,1,1282641211000,582,409,628
1,0,-9223372036855,582,409,2217
1,0,-9223372036855,582,409,1705
1,0,1282730518000,582,409,1781
1,0,1282731441000,582,409,1563
1,0,1282732634000,582,409,1848
1,0,1282732786000,582,409,1896
1,0,1282732967000,582,409,1794
1,0,1282696232000,582,409,1781
1,0,-9223372036855,582,409,1977
1,1,-9223372036855,582,409,628
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,1977
1,0,1282819462000,582,409,2038
1,0,1282781919000,582,409,1455
1,0,-9223372036855,582,409,2038
1,1,1282900069000,582,409,628
1,1,1282906910000,582,409,628
1,0,1282908306000,582,409,1563
1,1,1282908666000,582,409,628
1,0,1282909088000,582,409,1563
1,0,-9223372036855,582,409,1402
1,0,-9223372036855,582,409,1755
1,0,-9223372036855,582,409,1794
1,0,1283160826000,582,409,1755
1,0,1283161147000,582,409,1896
1,0,1283164643000,582,409,1848
1,0,1283164833000,582,409,1740
1,0,1283129024000,582,409,1705
1,0,1283129879000,582,409,1781
1,0,-9223372036855,582,409,1977
1,0,-9223372036855,582,409,1781
1,0,-9223372036855,582,409,1977
1,0,-9223372036855,582,409,2038
1,0,1283249181000,582,409,1781
1,0,-9223372036855,582,409,1690
1,0,-9223372036855,582,409,2038
1,0,-9223372036855,582,409,1755
1,2,1283335485000,582,409,306
1,2,1283335546000,582,409,382
1,0,1283341860000,582,409,1848
1,0,1283301113000,582,409,2217
1,0,-9223372036855,582,409,1781
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,0,-9223372036855,582,409,1794
1,0,-9223372036855,582,409,1402
1,0,-9223372036855,582,409,1781
1,2,1283506555000,582,409,306
1,2,1283506782000,582,409,382
1,2,1283511741000,582,409,306
1,2,1283512847000,582,409,382
1,2,1283514928000,582,409,306
1,2,1283473003000,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,1284030130000,582,409,306
1,2,1284030176000,582,409,382
1,2,1284030639000,582,409,306
1,2,1284032181000,582,409,382
1,2,1283992144000,582,409,306
1,2,1283992382000,582,409,382
1,2,1283992961000,582,409,306
1,2,1283993897000,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,1,1284425083000,582,409,1172
1,2,1284540951000,582,409,306
1,2,1284541820000,582,409,382
1,2,1284547862000,582,409,306
1,2,1284548025000,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,1284631184000,582,409,306
1,2,1284632407000,582,409,382
1,2,1284635318000,582,409,306
1,2,1284636819000,582,409,382
1,2,1284598013000,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,1285061592000,582,409,306
1,2,1285061652000,582,409,382
1,2,1285062344000,582,409,306
1,2,1285067125000,582,409,382
1,2,1285027696000,582,409,306
1,2,1285029110000,582,409,382
1,2,1285029654000,582,409,306
1,2,1285029901000,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,1285751383000,582,409,306
1,2,1285752279000,582,409,382
1,2,1285752530000,582,409,306
1,2,1285753180000,582,409,382
1,2,1285754783000,582,409,306
1,2,1285754929000,582,409,382
1,2,1285755801000,582,409,306
1,2,1285758620000,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,2,-9223372036855,582,409,306
1,2,-9223372036855,582,409,382
1,0,1278403653000,599,346,1455
1,0,1278408814000,599,346,1690
1,0,-9223372036855,599,346,1794
1,0,-9223372036855,599,346,1756
1,0,-9223372036855,599,346,1794
1,0,1278491630000,599,346,1455
1,0,1278497117000,599,346,1781
1,0,1278497599000,599,346,1848
1,0,1278499930000,599,346,1740
1,0,1278501898000,599,346,1755
1,0,1278503204000,599,346,1896
1,0,1278463611000,599,346,1740
1,0,-9223372036855,599,346,1690
1,0,1278575591000,599,346,1705
1,0,1278580220000,599,346,1896
1,0,1278582537000,599,346,1563
1,0,1278588378000,599,346,1493
1,0,1278547585000,599,346,2038
1,0,1278549678000,599,346,1781
1,0,-9223372036855,599,346,1781
1,0,-9223372036855,599,346,1896
1,0,1278666574000,599,346,1896
1,0,1278669827000,599,346,2038
1,0,1278670909000,599,346,1455
1,0,1278673645000,599,346,1705
1,0,1278636510000,599,346,2038
1,0,-9223372036855,599,346,1563
1,0,-9223372036855,599,346,1755
1,0,-9223372036855,599,346,1493
1,0,1278923279000,599,346,1794
1,0,1278925436000,599,346,1563
1,0,1278935723000,599,346,2038
1,0,1278893005000,599,346,1781
1,0,1278894243000,599,346,2217
1,0,1278894584000,599,346,1794
1,0,-9223372036855,599,346,1705
1,0,-9223372036855,599,346,1756
1,0,1279010567000,599,346,1402
1,0,1279013769000,599,346,1794
1,0,1279020007000,599,346,2038
1,0,1278982187000,599,346,1755
1,0,-9223372036855,599,346,1705
1,0,-9223372036855,599,346,1794
1,0,-9223372036855,599,346,2217
1,0,-9223372036855,599,346,1781
1,0,-9223372036855,599,346,1896
1,0,1279096479000,599,346,1848
1,0,1279099715000,599,346,1756
1,0,1279103571000,599,346,1402
1,0,-9223372036855,599,346,1705
1,0,-9223372036855,599,346,1690
1,0,-9223372036855,599,346,2217
1,0,-9223372036855,599,346,1455
1,0,-9223372036855,599,346,1794
1,0,-9223372036855,599,346,1756
1,0,1279182632000,599,346,2038
1,1,1279186967000,599,346,787
1,0,1279191059000,599,346,1896
1,0,1279194691000,599,346,1402
1,0,1279153303000,599,346,1690
1,0,1279153476000,599,346,1756
1,0,1279154377000,599,346,1455
1,0,1279154764000,599,346,1493
1,1,-9223372036855,599,346,787
1,0,-9223372036855,599,346,1781
